id,activity_new,campaign_disc_ele,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_first_activ,date_modif_prod,date_renewal,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
4c7fb3a5aadef809de866a67c69e32c0,wdkxkxomwacxkwubwisleblebfekluib,,lmkebamcaaclubfxadlmueccxoimlema,78588,0,5322,22/9/2005,22/9/2016,,22/9/2005,25/9/2015,,,,,7894.87,5322,0,132.41,0.112922,0.09781,40.606701,f,508.21,8.11,8.11,1,736.04,10,ldkssxwpmemidmecebumciepifcamkci,30,0
317e7a5c30c6a9ef68190e92b0bc2d88,,,foosdfpfkusacimwkcsosbicdxkicaua,2452,0,0,12/4/2012,12/4/2016,12/4/2012,12/4/2012,13/4/2015,0,0,917.48,0,371.15,0,0,17.12,0.146694,0,44.31137796,f,0,28.6,28.6,1,36.03,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
34c3a866ebd300a51b2ceba57212a936,kwuslieomapmswolewpobpplkaooaaew,,,16765,0,1434,22/4/2008,30/9/2016,,22/4/2008,1/10/2015,,,,,1451,1434,0,132.14,0.100528,0.092955,58.99595196,f,120.24,-3.43,-3.43,1,185.74,8,ldkssxwpmemidmecebumciepifcamkci,18.83,0
f993fc871ef072436cb4594828e2db2f,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,460596,0,55123,12/4/2010,12/4/2016,,12/4/2010,13/4/2015,,,,,1076.04,1022,0,16.17,0.145711,0,44.31137796,f,150.85,30.98,30.98,1,110.88,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15,0
f43186d73b4c91fdf7a4dc462db8be1b,,,foosdfpfkusacimwkcsosbicdxkicaua,1219,0,130,11/10/2012,3/8/2016,,3/8/2015,26/6/2015,,,,,237.91,130,0,15.12,0.138847,0,44.31137796,f,18.13,12.36,12.36,1,12,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
e098492661c558486e30d7cbf8cac767,lpolmawamsuskeebxlsamfdwcuecsuul,,foosdfpfkusacimwkcsosbicdxkicaua,71644,0,4682,5/7/2012,5/7/2016,,20/6/2015,8/7/2015,,,,,2854.15,932,0,129.61,0.114603,0.098261,40.606701,f,91.9,34.74,34.74,1,407.96,4,lxidpiddsbxsbosboudacockeimpuepw,45,0
19155c0a3e2ea940ffd5d2d91d43c037,fsoixmxdfowweuxusdclkapubxluefbi,,foosdfpfkusacimwkcsosbicdxkicaua,10415,0,1210,22/12/2011,22/12/2016,,22/12/2011,23/12/2015,,,,,5.87,7,0,18.17,0.147506,0,46.30537836,f,1.04,20.8,20.8,1,0.59,4,lxidpiddsbxsbosboudacockeimpuepw,10.52,0
e98553ae062e7c6b91c8401b72e36599,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,257505,0,17008,23/2/2013,23/2/2016,,23/2/2013,25/2/2015,,,,,214.47,168,0,89.52,0.120372,0.103487,40.606701,f,16.93,43.32,43.32,1,24.52,3,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
6379908bcf9567990ef56010e6700a8d,saxlifeumaobawxpemwuopbwwldlucff,,foosdfpfkusacimwkcsosbicdxkicaua,18388,0,0,10/6/2010,10/6/2016,10/6/2010,8/1/2015,23/6/2015,0,0,2154.85,0,1652.61,0,0,19.4,0.142819,0,44.31137796,f,0,19.28,19.28,1,137.79,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
a50206fa90a2882300179100544af233,,,foosdfpfkusacimwkcsosbicdxkicaua,4725,0,0,9/5/2011,9/5/2016,,30/10/2013,11/5/2015,,,,,708.2,0,0,19.86,0.145711,0,44.31137796,f,0,24.24,24.24,1,71.67,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
556fb4f4967092b61aa8fb84a337ce51,,,foosdfpfkusacimwkcsosbicdxkicaua,8777,0,959,25/8/2012,25/8/2016,25/8/2012,25/8/2012,26/8/2015,91.3,91.3,767.04,20.33,197.24,138,0,17.75,0.145711,0,44.31137796,f,20.33,16.44,16.44,1,17.82,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
db098f6d9dfc4646a906c70cfe82d3b8,,,foosdfpfkusacimwkcsosbicdxkicaua,6601,0,0,9/12/2011,13/3/2016,9/12/2011,11/10/2013,16/3/2015,0,0,1390.48,0,992.45,0,0,19.63,0.145711,0,44.31137796,f,0,23.76,23.76,1,101.48,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
08be75e87efd0a097140bad4cc289691,,,,14828,0,0,31/10/2005,19/9/2016,,19/9/2014,20/9/2015,,,,,187.79,0,0,15.31,0.140621,0,44.31137796,f,0,12.82,12.82,1,15.53,10,ldkssxwpmemidmecebumciepifcamkci,13.2,0
c0d80b056fc24f7075ca38ac192850fa,,,foosdfpfkusacimwkcsosbicdxkicaua,6515,0,631,9/8/2012,6/8/2016,,6/8/2015,10/8/2014,,,,,1144.95,631,30,13.79,0.198096,0,46.30537836,f,126.29,26.64,26.64,2,64.59,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
ee6b79afc37dd89ad1d11a30aa169f13,,,,7731,0,769,14/10/2009,14/10/2016,,14/10/2009,15/10/2015,,,,,812.87,769,0,131.39,0.115237,0.100123,40.9390266,f,77.23,21.32,21.32,1,97.11,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16,0
8984455c7dff5b7af4d1cf83ad18cd4a,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,2170560,33185,230072,14/10/2010,14/10/2016,,14/10/2010,15/10/2015,,,,,8167.32,10137,0,131.76,0.112922,0.09781,40.606701,t,901.95,5.59,5.59,2,859.51,5,ldkssxwpmemidmecebumciepifcamkci,20.7,0
6ca260457dc7668b9628ffda26a71629,,,,6296,0,0,4/9/2008,5/8/2016,,10/7/2015,6/8/2015,,,,,270.28,0,0,136.59,0.097493,0.089216,58.99595196,f,0,-1.62,-1.62,2,30.86,7,ldkssxwpmemidmecebumciepifcamkci,10.392,0
074bcd0233c6f1ba8b92489336b414e7,,,foosdfpfkusacimwkcsosbicdxkicaua,243557,0,25206,23/3/2012,23/3/2016,,5/11/2013,25/3/2015,,,,,23267.79,25206,0,128.89,0.114008,0.097123,40.606701,f,2353.85,-1.14,-1.14,1,1660.72,4,lxidpiddsbxsbosboudacockeimpuepw,50,0
09c8e55e14f540d015e71520fab52760,,,lmkebamcaaclubfxadlmueccxoimlema,7891,2935,0,7/1/2011,7/10/2016,,7/10/2013,9/10/2015,,,,,822.8,0,0,13.67,0.161165,0.083909,44.31137796,t,0,6.92,6.92,2,74.53,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0
b34cb638051f90891c14f5f7848dce3f,,,foosdfpfkusacimwkcsosbicdxkicaua,54072,0,0,4/2/2012,26/2/2016,4/2/2012,17/12/2015,27/2/2015,0,0,818.54,0,424.48,0,28,16.23,0.186188,0,45.80687796,f,0,36.48,36.48,1,37.46,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,1
9db5735ca69f7e7fab243dffbfa26fb0,,,ewpakwlliwisiwduibdlfmalxowmwpci,16468,0,2378,24/1/2012,23/1/2017,,18/11/2015,24/1/2016,,,,,1751.1,1916,0,16.61,0.140334,0,44.31137796,f,270.66,23.28,23.28,1,146.7,4,ldkssxwpmemidmecebumciepifcamkci,10.35,0
b14fa3775f924cc433fb9f6bb59a5b8b,cfdsselwimsklimddecfifseabdkxfcs,,foosdfpfkusacimwkcsosbicdxkicaua,126184,0,13426,16/4/2012,1/3/2016,,21/8/2014,9/3/2015,,,,,5515.76,6812,0,18.96,0.115744,0.098858,40.606701,f,680.57,88.06,88.06,1,486.04,4,lxidpiddsbxsbosboudacockeimpuepw,98.55,0
638666905a71b904ffaa498b417b0c97,piaosodsowlfpxipbiudiiwuikoeiisd,,,26609,0,2369,7/9/2010,7/9/2016,,27/8/2015,8/9/2015,,,,,2841.78,2369,0,129.6,0.115761,0.099419,40.606701,f,241.55,9.63,9.63,2,319.24,5,lxidpiddsbxsbosboudacockeimpuepw,20,0
82d8f802eebad412019959afd98e23c9,,,lmkebamcaaclubfxadlmueccxoimlema,43242,391330,7998,22/6/2011,22/6/2016,,22/8/2014,23/6/2015,,,,,4417.72,7998,0,156.88,0.115174,0.098837,40.606701,t,792.42,52.44,52.44,2,487.82,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,35,1
195070ee9c4eddf83df900c156916ba0,,,usilxuppasemubllopkaafesmlibmsdf,3200,0,1624,23/12/2011,23/12/2016,,23/12/2011,26/12/2015,,,,,476.56,1624,0,9.94,0.147506,0,46.30537836,f,240.51,20.42,20.42,1,22.82,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
bdf30ecdc15d9dc7d965c1cb70d2759a,uaxxxwkppmwfciofupisxsdeauikeppw,,ewpakwlliwisiwduibdlfmalxowmwpci,33878,0,5899,11/3/2013,11/3/2016,,11/3/2013,13/3/2015,,,,,657.33,1038,0,16.15,0.170262,0,44.31137796,f,178.57,-0.04,-0.04,1,273.71,3,ldkssxwpmemidmecebumciepifcamkci,13.856,0
c49d4a00af16ca0e3c8db5df3680b0c0,sscfoipxikopfskekuobeuxkxmwsuucb,,,1421,382,0,1/7/2008,31/12/2016,,1/7/2008,1/1/2016,,,,,0,0,0,362.59,0.092453,0.086393,59.17346796,t,0,0.12,0.12,2,0,8,ldkssxwpmemidmecebumciepifcamkci,41.5,0
3460e8664692fa39677df8e0c669c1bd,psediulbpfpisimfdbadbpdfmsfmkwbd,,foosdfpfkusacimwkcsosbicdxkicaua,20026,0,3694,1/4/2012,23/9/2016,1/4/2012,23/9/2014,27/9/2015,410.41,410.41,3238.05,308.97,1945.07,3694,0,161.45,0.11286,0.096521,40.606701,f,308.97,7.23,7.23,1,153.49,4,lxidpiddsbxsbosboudacockeimpuepw,15.1,0
7ffc4c924caa3a403b9305773a272544,sffadmsbuamddwapeumdfibkmpkdicmc,,,6233,0,194,5/1/2010,29/2/2016,,29/6/2014,9/3/2015,,,,,947.39,194,0,18.32,0.146694,0,44.31137796,f,28.83,32.88,32.88,1,98.81,6,lxidpiddsbxsbosboudacockeimpuepw,13.15,1
ef97bdc5694c035a714f67bbfe8b43d5,,,,270534,0,264201,1/7/2008,31/12/2016,,1/7/2008,1/1/2016,,,,,0,0,0,132.66,0.092453,0.086393,59.17346796,f,0,0,0,1,0,8,ldkssxwpmemidmecebumciepifcamkci,30,0
1039f1dd4ca482698d17af6628a18327,,,foosdfpfkusacimwkcsosbicdxkicaua,31930,19802,4364,11/5/2012,11/5/2016,,29/4/2015,23/5/2015,,,,,3292.5,4363,0,130.31,0.11634,0.099998,40.606701,t,431.63,48.26,48.26,2,405.44,4,lxidpiddsbxsbosboudacockeimpuepw,40,0
4526e5631088c334974ac5e2bbb62e76,,,,15463,0,2930,27/5/2010,18/6/2016,,18/6/2015,31/5/2015,,,,,2825.04,2930,30,39.18,0.19923,0,45.80687796,f,589.75,41.02,41.02,2,257.3,6,lxidpiddsbxsbosboudacockeimpuepw,15,1
66a533210123d42b3a94cb7dcb1e3808,,,,0,0,0,12/11/2009,12/11/2016,,20/9/2015,13/11/2015,,,,,299.78,0,0,0,0.162461,0.083816,46.31137836,f,37.95,28.11,28.11,1,7.14,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,1
b784b8a2d6f8564e73ac145545097fee,ikiucmkuisupefxcxfxxulkpwssppfuo,,foosdfpfkusacimwkcsosbicdxkicaua,4350,0,0,16/2/2012,26/6/2016,16/2/2012,26/6/2014,4/7/2015,0,0,4582.38,0,402.6,0,,0,,,,f,0,0.12,0.12,1,165.88,4,lxidpiddsbxsbosboudacockeimpuepw,65,1
23455270882ff5ad513dde3efe482c12,,,foosdfpfkusacimwkcsosbicdxkicaua,15403,0,0,18/1/2010,18/1/2017,,18/1/2010,19/1/2016,,,,,582.15,0,0,13.2,0.146694,0,44.31137796,f,0,37.56,37.56,1,63.09,6,lxidpiddsbxsbosboudacockeimpuepw,15,0
e36a792927d1cb04c7c9823979024e7f,,,ewpakwlliwisiwduibdlfmalxowmwpci,17290,317574,3486,5/11/2010,5/11/2016,,20/9/2015,6/11/2015,,,,,2541.34,3486,0,16.67,0.142321,0,44.31137796,t,501.92,6.18,6.18,2,185.8,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
0ec123110193f195d290385fa3a35e67,lwuamescopimpiefllxsdbopkbwpxucm,,,53520,248621,6179,6/4/2005,6/4/2016,,6/4/2005,8/4/2015,,,,,5389.17,6179,0,131.76,0.113323,0.096984,40.606701,t,598.22,18.54,18.54,2,474.03,11,ldkssxwpmemidmecebumciepifcamkci,23.5,0
f8d4a117d48c89d92ae0fd7cdec52eac,ppcxfxbffsxaakxamcdpexdoxulfwwae,,usilxuppasemubllopkaafesmlibmsdf,6366,0,0,3/10/2012,3/10/2016,3/10/2012,26/8/2015,4/10/2015,0,0,1404.92,0,941.61,0,0,9.65,0.141434,0,44.31137796,f,0,8.64,8.64,1,73.98,3,lxidpiddsbxsbosboudacockeimpuepw,11.5,0
32aef49928748d00cdb3618c547756c4,,,lmkebamcaaclubfxadlmueccxoimlema,5886,0,0,15/3/2010,15/3/2016,,15/3/2010,16/3/2015,,,,,636.13,0,0,121.1,0.120372,0.103487,40.606701,f,0,37.39,37.39,1,84.15,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
733d71be3672004723f7709e22614f30,owuppmeskiukobiwdkfxoufexesaewil,,lmkebamcaaclubfxadlmueccxoimlema,104040,0,22753,30/10/2012,29/10/2016,,30/10/2012,30/10/2015,,,,,10090.4,22753,0,141.34,0.110955,0.095842,40.606701,f,2150.2,-18.24,-18.24,1,777.31,3,ldkssxwpmemidmecebumciepifcamkci,110.5,0
3b09c5bdabba6daf726c3a19b0015a19,eafcmfeucsidslskaeomwcoumwkbbfkb,,lmkebamcaaclubfxadlmueccxoimlema,1683,0,0,10/12/2009,10/12/2016,,1/11/2015,11/12/2015,,,,,253.36,0,0,18.17,0.144038,0,45.81137796,f,0,21.58,21.58,1,19.95,6,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
8a4227d31b79682ad0951775add41067,scdupipedpwefxmbadpfddxkwpxxeloc,,foosdfpfkusacimwkcsosbicdxkicaua,0,0,0,10/11/2011,10/11/2016,,1/11/2015,11/11/2015,,,,,0,0,0,359.25,0.11536,0.100243,41.2713642,f,0,121.86,121.86,1,0,4,lxidpiddsbxsbosboudacockeimpuepw,63,0
ae5877f61e10646ffb724a29fadd9676,,,foosdfpfkusacimwkcsosbicdxkicaua,20035,0,472,8/12/2011,8/12/2016,8/12/2011,1/11/2015,9/12/2015,0,0,814.06,0,321.77,0,0,18.42,0.14346,0,46.30537836,f,0,26.02,26.02,1,25.73,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
f3eb064711c09be78de90739ef22e94b,wioskwbepkflkibibiepiowcoxoksxes,,foosdfpfkusacimwkcsosbicdxkicaua,26054,0,0,24/12/2009,24/12/2016,,24/12/2009,26/12/2015,,,,,3855.69,0,0,0,0.165022,0.08638,44.31137796,f,0,3.56,3.56,1,207.01,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
468e6c4d513794c2622206f555b8b7d1,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,2910903,0,264314,19/5/2012,20/3/2016,,23/4/2014,23/3/2015,,,,,3751.31,5207,0,129.01,0.109965,0.093076,40.606701,f,437.62,-0.41,-0.41,1,301.07,4,lxidpiddsbxsbosboudacockeimpuepw,19.72,0
381f0c802d5ea2510a1ee8bd69425807,,,foosdfpfkusacimwkcsosbicdxkicaua,7703,0,4391,21/10/2011,21/10/2016,,21/10/2011,22/10/2015,,,,,1134.53,4391,0,6.26,0.145789,0,44.31137796,f,646.93,10.8,10.8,1,98.13,4,lxidpiddsbxsbosboudacockeimpuepw,14.49,0
b8b8dc8a560d9a624420a2251022a58c,,,foosdfpfkusacimwkcsosbicdxkicaua,4432,0,401,30/9/2011,30/9/2016,,30/9/2011,1/10/2015,,,,,662.16,401,0,13.83,0.145711,0,44.31137796,f,58.96,12.82,12.82,1,60.31,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
74efb6c12462e4eb5e0cd7ddefd4217a,sfisfxfcocfpcmckuekokxuseixdaoeu,,lmkebamcaaclubfxadlmueccxoimlema,15685,0,1717,5/12/2012,4/12/2016,,24/5/2015,6/12/2015,,,,,1609.28,1717,0,131.32,0.115237,0.100123,40.606701,f,172.12,1.44,1.44,1,189.03,3,ldkssxwpmemidmecebumciepifcamkci,33,0
709de47e5b162042378f028430a56e78,,,foosdfpfkusacimwkcsosbicdxkicaua,54637,0,4992,3/9/2011,3/9/2016,,3/9/2011,4/9/2015,,,,,5396.72,4992,0,129.61,0.114481,0.098142,40.606701,f,474.12,7.51,7.51,1,573,4,lxidpiddsbxsbosboudacockeimpuepw,27.713,0
f31f9fba07ef56b91d98319c0b712037,wlxfbefauebfbauopppswxppaafdkoap,,foosdfpfkusacimwkcsosbicdxkicaua,14365,0,2501,25/4/2012,25/4/2016,,25/4/2012,26/4/2015,,,,,2115.49,2501,0,0,0.142819,0,44.31137796,f,361.6,27.88,27.88,1,176.78,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
67d71ddb6a452142074f4f027e16b270,acefxcckbdxakciukwuwepweawbkwmii,,ewpakwlliwisiwduibdlfmalxowmwpci,14819,0,0,6/3/2012,6/3/2016,,6/3/2012,9/3/2015,,,,,2197.94,0,0,19.98,0.143801,0,44.31137796,f,0,27.14,27.14,1,190.48,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
0042d28bd6161dad1212cbafef43d147,,,usilxuppasemubllopkaafesmlibmsdf,9014,0,1173,21/5/2012,21/5/2016,,21/5/2012,29/5/2015,,,,,804.48,1044,0,130.39,0.11691,0.100572,40.606701,f,104.66,27.51,27.51,1,101.29,4,ldkssxwpmemidmecebumciepifcamkci,15.2,0
9489fb66b5ee1920f20c660eb912cf0b,,,foosdfpfkusacimwkcsosbicdxkicaua,16831,0,3169,1/11/2012,1/11/2016,,1/11/2012,2/11/2015,,,,,2496.66,3169,0,17.97,0.145789,0,44.31137796,f,467.65,6.15,6.15,1,208.16,3,lxidpiddsbxsbosboudacockeimpuepw,13.164,0
e1dc9c4e76a4db7f6b7a8bad9e9324c0,,,foosdfpfkusacimwkcsosbicdxkicaua,13309,0,0,27/4/2011,31/12/2016,,23/5/2014,1/1/2016,,,,,1263.16,0,0,117.9,0.115491,0.097963,40.728885,f,0,-0.12,-0.12,1,142.06,5,lxidpiddsbxsbosboudacockeimpuepw,31.177,0
cf58098e7524afcc62df78abaf02a1ab,cluecxlameloamldmasudocsbmaoamdw,,usilxuppasemubllopkaafesmlibmsdf,10430,0,0,29/11/2011,29/11/2016,,29/11/2011,30/11/2015,,,,,1574.2,0,0,16.94,0.147506,0,45.30837756,f,0,29.76,29.76,1,151.23,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,1
58c9e4b67ca744015083e8952d63001a,,,foosdfpfkusacimwkcsosbicdxkicaua,2651,0,0,6/3/2013,6/3/2016,,6/3/2013,9/3/2015,,,,,400.92,0,0,17.64,0.146694,0,44.31137796,f,0,31.64,31.64,1,38.63,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
62aafcb76d8eda6b95ad5ca451ec7914,,,,6886,4133,0,14/12/2009,14/12/2016,,1/11/2015,16/12/2015,,,,,1022,0,0,16.65,0.144038,0,45.30837756,t,0,15.12,15.12,2,91.98,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
dc719d85a9cb8b703e5d144bb031c9d7,,,foosdfpfkusacimwkcsosbicdxkicaua,3481,0,485,25/11/2011,25/11/2016,25/11/2011,20/9/2015,26/11/2015,114.75,114.75,962.06,70.17,516.88,485,0,15.82,0.142881,0,45.80687796,f,70.17,17.13,17.13,1,53.46,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,1
97bd2fcf84121d56e308afe631a1a84c,,,foosdfpfkusacimwkcsosbicdxkicaua,2486,0,0,29/10/2010,29/10/2016,29/10/2010,27/8/2015,30/10/2015,0,0,900.68,0,371.33,0,0,14.35,0.14346,0,46.30537836,f,0,27.44,27.44,1,36.25,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
bb57b64fdb8c0f197216ac3896ed091d,,,foosdfpfkusacimwkcsosbicdxkicaua,13490,0,1053,19/4/2012,4/12/2016,19/4/2012,16/11/2015,6/12/2015,259.9,259.9,3147.06,106.12,1415.16,1053,0,143.39,0.11293,0.097812,40.606701,f,106.12,1.14,1.14,1,158.91,4,lxidpiddsbxsbosboudacockeimpuepw,25,0
25a4a639fcb396458fe9d832a1e9d73d,,,usilxuppasemubllopkaafesmlibmsdf,32195,0,3980,15/9/2011,15/9/2016,15/9/2011,27/8/2015,16/9/2015,625.77,625.77,5558.29,382.38,3210.51,3980,0,144.96,0.11536,0.100243,40.606701,f,382.38,16.63,16.63,1,391.15,4,lxidpiddsbxsbosboudacockeimpuepw,34.64,0
131e35473698ad346d4119b126dad92b,,,foosdfpfkusacimwkcsosbicdxkicaua,43999,0,11496,13/3/2013,13/3/2016,,9/3/2015,16/3/2015,,,,,4365.61,11496,0,88.2,0.118066,0.101176,40.606701,f,1111.64,26.65,26.65,1,518.9,3,lxidpiddsbxsbosboudacockeimpuepw,19.71,0
842db2805302d5d8f46bd0c3616b4d1e,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,2940360,155531,269980,14/10/2010,14/10/2016,,14/10/2010,15/10/2015,,,,,610.58,467,0,131.31,0.116509,0.101397,41.1052014,t,47.18,41.6,41.6,2,77.09,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,25,0
dc252e73a1a9d391084ece81dc0384a9,kkklcdamwfafdcfwofuscwfwadblfmce,,lmkebamcaaclubfxadlmueccxoimlema,5398,0,552,2/11/2009,2/11/2016,,2/11/2009,4/11/2015,,,,,808.65,552,0,12.51,0.146348,0,45.80687796,f,81.83,21.72,21.72,1,86.5,6,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
a9fcdc8f257139233eeba132e74ee405,,,usilxuppasemubllopkaafesmlibmsdf,551,0,0,23/11/2011,23/11/2016,,23/11/2011,24/11/2015,,,,,83.15,0,0,17.85,0.147506,0,46.30537836,f,0,28.02,28.02,1,9.32,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
d1100bf472445847604206679dfe9177,,,foosdfpfkusacimwkcsosbicdxkicaua,7034,0,660,21/7/2009,21/7/2016,,9/1/2015,30/7/2015,,,,,1107.55,660,0,0,0.141434,0,44.31137796,f,87.84,18.62,18.62,1,96.34,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0
0423a5d615323532188fdf5d387d3bd9,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,567590,0,48288,29/5/2012,29/5/2016,29/5/2012,29/5/2012,2/6/2015,0,0,1353.25,0,915.13,0,0,16.06,0.138765,0,44.44470996,f,0,0,0,1,46.89,4,lxidpiddsbxsbosboudacockeimpuepw,10.6,0
684b78379e42af0125177b5758a4677e,kkklcdamwfafdcfwofuscwfwadblfmce,,foosdfpfkusacimwkcsosbicdxkicaua,18627,306884,1696,1/10/2009,1/10/2016,,28/3/2014,2/10/2015,,,,,1776.89,1696,0,132.57,0.115237,0.100123,40.606701,t,154.33,5,5,2,218.5,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,0
93f0049f7fbc3d534ba2005b17450337,daobdssbkieoukwxbopxiiospudkopwl,,foosdfpfkusacimwkcsosbicdxkicaua,3695,0,0,14/1/2013,4/4/2016,,4/4/2014,5/4/2015,,,,,540.89,0,0,0,0.142065,0,44.31137796,f,0,31.32,31.32,1,84.85,3,lxidpiddsbxsbosboudacockeimpuepw,12.5,1
58c5b77df784e412a06ecbec07ed68a0,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,374684,0,39064,9/2/2011,9/2/2016,,9/2/2011,11/2/2015,,,,,196.01,0,0,18.24,0.146694,0,44.31137796,f,0,33.12,33.12,1,21.37,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
ffa18ae89ad50aad2ccf22092a581f11,,,foosdfpfkusacimwkcsosbicdxkicaua,2030,0,0,4/9/2010,4/9/2016,4/9/2010,10/7/2015,5/9/2015,0,0,780.71,0,292.58,0,0,1.11,0.141434,0,44.31137796,f,0,12.82,12.82,1,43.45,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
a98656070642bf506c1ecba9078e3c05,duiwascsdupcmdfkspbukuuaklsawmmc,,,6058,0,0,31/5/2011,31/5/2016,,31/5/2011,23/6/2015,,,,,910.4,0,0,16.44,0.145711,0,44.31137796,f,0,25.56,25.56,2,89.98,5,ldkssxwpmemidmecebumciepifcamkci,13.856,0
aec733ab06c135c521f67000a1b51ce6,,,,49149,0,4567,27/10/2010,25/10/2016,,27/10/2010,28/10/2015,,,,,0,0,0,15.98,0.147506,0,46.30537836,f,0,21.64,21.64,1,0,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.39,0
43f34e650c6c420388c9a6a088bfb266,,,,5406,3858,0,13/10/2009,13/10/2016,,13/10/2009,14/10/2015,,,,,585.89,0,0,16.02,0.167086,0.088444,45.80687796,t,0,24.2,24.2,3,54.95,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
bae4caa1f50f82e1d54419b5b87349cc,,,,10810,0,1992,9/11/2009,9/11/2016,,19/9/2015,10/11/2015,,,,,1604.11,1992,0,16.25,0.142881,0,45.30837756,f,287.97,16.08,16.08,1,120.92,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
626c4e8b31457bdac344371ec3519b6d,,,lmkebamcaaclubfxadlmueccxoimlema,363052,0,34941,14/5/2010,14/5/2016,,14/5/2010,18/5/2015,,,,,3639.18,3429,0,15.63,0.164637,0.087381,44.31137796,f,385.56,24.9,24.9,1,342.17,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15,0
e5e5a08cf372118cb6f4cfb8e89d7392,,,,554,0,0,10/12/2009,10/12/2016,,30/10/2015,11/12/2015,,,,,63.54,0,0,19.48,0.143459,0,46.30537836,f,0,26.02,26.02,1,5.23,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
f68e0311a1cc0322c94f0cf490c3b381,dupxuibdflmskeieweeofcaluuuiioix,,ewpakwlliwisiwduibdlfmalxowmwpci,344,0,0,26/3/2012,26/3/2016,,26/3/2012,29/3/2015,,,,,52.39,0,0,15.05,0.146694,0,44.31137796,f,0,23.76,23.76,1,5.5,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
4504b64b9e638c3041a0013e41bcb80f,,,lmkebamcaaclubfxadlmueccxoimlema,32934,0,491,4/2/2010,23/10/2016,,23/10/2015,19/10/2014,,,,,2682.53,491,30,132.49,0.139209,0.12802,58.99595196,f,56.96,-2.88,-2.88,2,240.04,6,ldkssxwpmemidmecebumciepifcamkci,13.85,0
