cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,duration,churn
2838,0,33.81,33.81,1,323.04,6,25.0,2225.0,0
0,0,24.42,24.42,1,46.3,6,13.2,2192.0,0
2928,0,22.52,22.52,1,104.35,3,13.86,1096.0,0
0,0,20.2,20.2,1,-397.65,3,13.856,1290.0,0
0,0,24.52,24.52,1,403.42,4,13.2,1461.0,0
4839,0,27.24,27.24,1,644.48,4,27.320999999999998,1827.0,0
10880,0,27.14,27.14,1,953.57,5,13.2,1827.0,0
8072,0,0.84,0.84,1,492.12,4,19.8,1827.0,0
0,0,25.56,25.56,2,147.04,3,13.856,1096.0,1
0,0,23.76,23.76,1,53.68,3,10.392000000000001,1096.0,0
1040,0,26.4,26.4,1,113.62,6,19.8,2557.0,0
0,0,20.52,20.52,1,36.65,6,13.2,2557.0,0
6163,0,18.52,18.52,1,517.15,4,33.0,1680.0,0
1232,1,21.66,21.66,2,289.48,4,45.0,1827.0,0
741,0,31.64,31.64,1,41.73,6,13.856,2247.0,0
1471,0,18.71,18.71,1,289.85,4,24.249000000000002,1461.0,0
99156,0,24.24,24.24,1,716.77,4,24.249000000000002,1827.0,0
71115,1,-2.8,-2.8,3,1563.42,10,27.0,3821.0,0
25843,0,37.39,37.39,1,84.05,6,16.5,2192.0,0
0,0,23.88,23.88,1,194.37,3,15.935,1173.0,1
0,0,17.82,17.82,1,30.43,4,15.0,1795.0,0
34343,0,23.52,23.52,1,75.49,6,19.8,2557.0,0
17600,0,-0.12,-0.12,1,1123.77,4,80.0,1827.0,1
114,0,20.55,20.55,1,87.46,3,17.320999999999998,1461.0,0
0,0,33.12,33.12,1,92.22,6,13.2,2191.0,0
7371,1,49.02,49.02,6,27.56,6,24.0,2192.0,0
0,0,18.62,18.62,1,54.19,7,13.2,2557.0,0
5571,0,13.48,13.48,1,626.87,6,23.1,2192.0,0
30046,0,21.6,21.6,1,137.67,5,17.320999999999998,1827.0,0
1397,0,-27.84,-27.84,1,52.21,5,120.0,2191.0,0
5950,0,49.44,49.44,1,237.1,6,33.0,2218.0,0
8159,0,-3.64,-3.64,1,177.37,8,20.0,3028.0,0
344,1,23.47,23.47,3,30.14,4,17.320999999999998,1461.0,0
31409,1,12.36,12.36,2,426.05,5,19.8,2192.0,0
243,0,51.72,51.72,1,31.31,4,20.7,1624.0,0
97614,0,6.72,6.72,1,336.44,4,14.5,1827.0,0
8473,0,94.92,94.92,2,327.56,5,40.0,2120.0,0
469,1,12.36,12.36,2,15.11,6,10.392000000000001,2557.0,0
616,1,32.96,32.96,2,68.08,6,19.8,2557.0,0
79977,0,0.74,0.74,1,592.14,4,17.0,1827.0,1
0,0,8.98,8.98,1,159.11,3,10.392000000000001,1461.0,0
11568,0,19.8,19.8,2,623.04,11,19.8,4383.0,0
623,0,23.76,23.76,1,55.23,5,10.392000000000001,1881.0,0
5352,1,25.92,25.92,2,761.43,4,26.0,1574.0,0
54281,0,15.08,15.08,1,319.62,6,10.35,2192.0,0
0,0,10.08,10.08,1,10.61,4,10.39,1827.0,0
2858,0,17.13,17.13,1,253.65,3,10.35,1096.0,0
3505,0,6.45,6.45,1,96.2,6,13.856,2557.0,0
372,0,0.12,0.12,1,6.75,7,55.0,2887.0,0
8023,0,-0.96,-0.96,1,0.0,4,41.42,1431.0,0
0,0,16.38,16.38,1,123.51,6,13.8,2557.0,0
16739,0,39.6,39.6,1,179.41,5,19.8,2192.0,0
0,0,57.97,57.97,1,314.65,11,42.9,4232.0,0
1130,0,19.2,19.2,1,134.76,3,15.0,1461.0,0
3917,0,21.9,21.9,1,299.23,6,13.2,2192.0,0
6952,0,17.22,17.22,1,452.36,4,10.392000000000001,1644.0,0
0,0,86.56,86.56,2,143.71,6,27.713,2157.0,0
0,0,33.12,33.12,1,47.35,6,13.2,2557.0,0
492,1,14.64,14.64,2,48.32,4,10.392000000000001,1480.0,0
8942,0,24.78,24.78,1,490.79,11,39.6,4383.0,0
3567,1,0.9,0.9,2,574.42,6,20.0,2351.0,0
488,0,12.3,12.3,1,43.33,6,10.35,2557.0,0
5811,1,8.98,8.98,2,215.98,3,10.392000000000001,1461.0,0
4,0,56.24,56.24,1,219.08,4,41.6,1461.0,0
1024,0,-2.16,-2.16,1,76.43,6,13.856,2556.0,0
1267,1,21.28,21.28,2,93.79,3,15.935,1414.0,0
4501,1,12.82,12.82,2,23.65,6,13.2,2557.0,0
3313,0,9.2,9.2,1,107.67,6,13.856,2557.0,0
2312,0,21.34,21.34,1,157.44,3,10.392000000000001,1096.0,0
2161,0,5.52,5.52,1,375.66,3,16.5,1461.0,0
3546,0,16.59,16.59,1,193.58,5,13.15,1827.0,0
1827,0,2.6,2.6,1,162.65,6,20.7,2557.0,0
15529,0,28.45,28.45,1,168.93,6,13.856,2192.0,0
1665,0,6.72,6.72,1,261.41,4,20.0,1827.0,0
0,0,2.8,2.8,1,201.18,3,10.392000000000001,1461.0,0
359,0,94.86,94.86,1,26.18,6,49.0,2557.0,0
49692,1,10.8,10.8,2,218.93,5,17.25,2192.0,0
15453,0,41.4,41.4,1,604.72,5,41.5,2192.0,0
1331,0,51.72,51.72,1,10.42,4,20.7,1827.0,0
135,0,38.04,38.04,1,27.88,5,19.05,2192.0,0
2455,0,6.45,6.45,1,171.43,4,13.856,1827.0,0
386468,1,16.08,16.08,2,225.05,4,85.0,1827.0,0
953,0,13.63,13.63,1,142.86,6,19.8,2557.0,0
0,1,16.44,16.44,4,67.84,6,13.856,2557.0,0
0,0,16.44,16.44,1,29.99,6,13.856,2463.0,0
0,1,31.2,31.2,2,49.31,4,27.71,1827.0,0
923,0,43.17,43.17,1,116.35,4,19.03,1461.0,0
99156,0,17.28,17.28,1,735.44,4,17.320999999999998,1827.0,0
1317,0,6.82,6.82,1,430.02,4,27.713,1827.0,0
382647,1,224.64,224.64,2,459.97,6,150.0,2557.0,0
604,0,-1.23,-1.23,1,338.71,3,13.2,1461.0,0
0,0,25.68,25.68,1,219.35,3,24.2,1096.0,0
5304,1,37.86,37.86,4,144.54,6,13.856,2225.0,0
484,0,72.51,72.51,1,98.61,4,40.0,1461.0,1
13418,1,-0.12,-0.12,2,952.76,3,63.0,1095.0,0
2536,1,22.8,22.8,2,244.46,12,21.49,4383.0,0
972,0,20.88,20.88,1,306.75,4,17.320999999999998,1452.0,0
70961,0,-5.0,-5.0,1,291.37,6,30.0,2307.0,0
465,0,49.44,49.44,2,66.71,3,19.8,1180.0,1
1193,0,33.84,33.84,1,201.8,4,15.0,1827.0,0
335,0,14.57,14.57,1,28.84,6,10.35,2192.0,0
34,0,19.2,19.2,1,5.98,4,10.392000000000001,1618.0,0
0,0,14.64,14.64,1,56.13,4,10.392000000000001,1659.0,0
5632,0,68.64,68.64,1,676.53,4,100.0,1461.0,0
0,0,28.02,28.02,1,11.89,4,13.86,1827.0,0
18,0,46.74,46.74,1,0.17,4,41.5,1827.0,0
20518,1,-9.5,-9.5,2,1113.74,6,65.7,2557.0,0
1176,0,30.22,30.22,1,28.42,3,13.2,1096.0,0
52312,1,1.36,1.36,3,421.27,4,31.5,1827.0,0
910,0,27.07,27.07,1,81.8,5,20.0,1827.0,0
4407,0,14.52,14.52,1,302.47,7,11.5,2716.0,1
0,0,24.68,24.68,2,75.3,4,11.0,1676.0,0
0,0,31.2,31.2,1,431.53,6,13.856,2191.0,0
504,0,8.56,8.56,1,34.57,6,11.4,2420.0,1
6357,0,31.97,31.97,1,45.77,6,14.0,2192.0,0
475,0,12.14,12.14,1,79.08,5,12.5,2192.0,0
48713,0,-0.12,-0.12,1,475.29,4,31.177,1745.0,0
482,0,0.0,0.0,1,168.02,7,20.0,2581.0,0
1214,0,48.48,48.48,1,142.16,4,24.25,1461.0,0
2279,0,22.52,22.52,1,38.37,6,13.856,2192.0,0
326,0,19.11,19.11,1,19.45,6,10.35,2192.0,0
0,0,34.68,34.68,1,33.72,3,13.856,1461.0,0
2310,0,12.72,12.72,1,243.87,4,16.5,1461.0,0
4445,0,41.16,41.16,1,58.27,5,16.5,2192.0,0
957,0,19.44,19.44,1,83.55,6,17.25,2537.0,0
0,0,8.88,8.88,1,192.22,3,13.32,1461.0,0
0,0,-0.33,-0.33,1,319.25,3,13.2,1096.0,0
1392,0,9.63,9.63,1,183.49,6,20.0,2557.0,0
0,0,10.36,10.36,1,68.68,3,13.856,1461.0,0
3242,0,42.48,42.48,1,13.99,6,17.0,2191.0,0
1534,0,28.6,28.6,1,105.98,4,13.856,1462.0,0
3114,0,15.12,15.12,1,553.68,6,16.5,2403.0,0
1344,0,21.12,21.12,1,129.91,5,14.49,1872.0,0
0,0,21.11,21.11,1,63.83,4,15.0,1476.0,1
125,0,187.56,187.56,1,192.74,3,12.5,1461.0,0
1472,0,18.86,18.86,1,67.66,6,15.0,2557.0,1
0,1,-83.61,-83.61,3,4040.6,3,360.0,1460.0,0
19962,0,17.22,17.22,1,731.96,4,10.392000000000001,1461.0,0
0,1,33.12,33.12,2,92.11,6,13.2,2557.0,0
789,0,15.5,15.5,1,63.28,5,17.25,2192.0,0
838,0,10.8,10.8,1,178.58,3,17.3,1382.0,0
0,0,12.48,12.48,1,195.08,5,14.49,2192.0,0
5828,0,5.06,5.06,1,256.8,9,13.2,3631.0,0
0,0,0.0,0.0,1,0.0,7,10.0,3005.0,0
1378,0,10.04,10.04,1,164.01,4,20.0,1827.0,0
0,1,11.8,11.8,2,71.54,4,10.3,1827.0,0
0,0,20.52,20.52,1,52.83,4,13.2,1827.0,0
94,0,33.51,33.51,1,14.2,5,17.320999999999998,2192.0,0
1290,0,43.08,43.08,1,100.13,6,17.25,2557.0,0
948,0,15.72,15.72,1,47.3,6,13.2,2557.0,0
0,0,33.12,33.12,1,14.3,6,13.2,2550.0,0
0,0,26.04,26.04,1,31.67,6,10.392000000000001,2217.0,0
0,0,34.56,34.56,1,143.04,6,13.8,2557.0,1
1114,0,34.56,34.56,1,51.66,4,13.8,1461.0,0
21716,0,-12.09,-12.09,1,1050.09,3,65.0,1460.0,0
2599,1,139.41,139.41,3,823.06,6,100.0,2403.0,0
97,0,16.06,16.06,1,6.94,6,11.4,2192.0,0
415,0,34.68,34.68,1,53.86,4,13.856,1665.0,1
68516,0,3.84,3.84,1,601.42,4,14.5,1827.0,0
0,0,3.08,3.08,1,175.33,6,11.4,2557.0,0
5956,0,1.9,1.9,1,113.17,4,15.01,1892.0,0
287,0,17.82,17.82,1,22.5,6,15.0,2557.0,0
3723,0,14.7,14.7,1,223.21,3,13.856,1461.0,0
445,0,20.68,20.68,1,74.5,6,15.5,2555.0,0
6301,1,6.45,6.45,2,322.03,4,13.856,1827.0,0
3483,0,34.52,34.52,2,267.02,6,17.25,2354.0,0
6091,1,23.4,23.4,2,166.31,3,10.392000000000001,1095.0,0
4112,0,26.02,26.02,1,25.97,6,13.2,2557.0,0
648,0,16.66,16.66,1,387.92,4,13.2,1461.0,0
8204,0,23.96,23.96,1,101.49,6,11.59,2192.0,0
0,0,21.48,21.48,1,6.31,5,10.392000000000001,1827.0,0
365,0,51.96,51.96,1,102.71,3,20.785,1095.0,0
0,0,26.73,26.73,1,18.98,5,13.2,2192.0,0
1923,0,33.52,33.52,1,-84.18,3,16.454,1096.0,0
962,0,31.32,31.32,1,161.96,6,17.320999999999998,2192.0,1
70961,0,-0.88,-0.88,1,81.49,6,10.35,2329.0,0
2145,0,8.98,8.98,1,228.87,4,10.392000000000001,1827.0,0
521,0,61.04,61.04,1,92.7,4,19.8,1477.0,0
0,0,20.48,20.48,1,73.8,6,13.15,2557.0,0
0,0,10.08,10.08,1,97.56,6,10.392000000000001,2557.0,0
842,1,16.86,16.86,2,50.01,6,15.01,2557.0,0
6143,0,26.77,26.77,1,832.17,4,30.0,1461.0,0
1098,0,25.44,25.44,1,338.15,8,17.0,3288.0,0
15377,1,0.0,0.0,2,973.74,6,20.0,2562.0,0
1577,1,10.08,10.08,4,54.95,6,10.392000000000001,2557.0,0
0,0,28.45,28.45,1,159.64,6,13.856,2192.0,0
29580,0,16.92,16.92,1,80.6,6,10.392000000000001,2192.0,0
28678,1,0.24,0.24,2,1190.65,3,150.0,1095.0,0
0,0,0.0,0.0,1,0.0,7,23.0,2998.0,0
4128,0,-8.0,-8.0,1,478.93,8,78.0,2921.0,0
0,0,21.48,21.48,1,28.5,6,10.39,2192.0,0
391,0,30.9,30.9,1,46.88,6,19.8,2557.0,0
0,0,42.96,42.96,2,76.66,7,13.2,2766.0,0
999,0,11.95,11.95,1,142.75,5,13.85,2192.0,0
863,0,6.45,6.45,1,140.34,6,13.856,2621.0,0
0,0,19.48,19.48,1,105.79,4,13.85,1461.0,0
645,1,25.56,25.56,2,77.21,4,13.856,1461.0,0
210,0,37.17,37.17,1,25.67,5,16.4,1884.0,0
366,0,-0.85,-0.85,1,50.77,8,6.6,2922.0,0
2014,0,26.55,26.55,1,234.87,5,25.0,1826.0,0
0,0,28.68,28.68,1,76.14,6,11.43,2191.0,0
31910,0,23.76,23.76,1,131.95,4,10.39,1461.0,0
0,0,28.6,28.6,1,119.58,3,13.86,1096.0,0
79738,1,24.38,24.38,2,143.35,3,15.001,1096.0,0
42601,0,0.12,0.12,1,1843.81,7,60.0,2716.0,0
2097,0,23.47,23.47,1,45.55,5,17.32,1827.0,0
3091,0,12.36,12.36,1,375.82,5,19.8,2192.0,0
0,0,14.64,14.64,1,140.64,5,10.392000000000001,1827.0,0
1201,0,18.62,18.62,1,82.18,7,13.2,2557.0,0
990,1,18.54,18.54,3,84.31,6,16.5,2557.0,0
0,0,17.13,17.13,1,39.42,6,10.392000000000001,2557.0,0
19535,0,33.12,33.12,1,84.86,3,13.2,1095.0,0
55245,0,41.16,41.16,1,90.1,6,16.5,2256.0,0
1476,0,28.06,28.06,1,229.37,4,20.784000000000002,1461.0,0
0,0,9.84,9.84,1,140.59,5,19.6,2192.0,1
0,0,65.31,65.31,1,321.53,4,16.5,1484.0,0
567,0,20.82,20.82,1,82.45,6,20.0,2557.0,0
55400,0,27.72,27.72,1,113.89,3,20.785,1461.0,0
12595,0,-0.12,-0.12,1,874.77,3,41.5,1464.0,1
473,0,39.15,39.15,1,83.06,3,33.0,1461.0,0
39892,0,-46.26,-46.26,1,2468.07,3,300.0,1461.0,0
5814,1,57.16,57.16,2,586.2,4,98.0,1461.0,1
228,0,21.36,21.36,1,33.83,4,13.15,1461.0,0
4339,0,66.21,66.21,1,1133.17,4,20.0,1700.0,1
0,0,19.28,19.28,1,142.17,6,13.2,2434.0,0
0,0,41.4,41.4,1,59.97,6,26.5,2546.0,0
2018,0,19.48,19.48,1,39.24,4,13.856,1475.0,0
1600,1,29.76,29.76,2,233.32,6,13.2,2191.0,0
7654,1,44.92,44.92,2,385.39,12,49.0,4383.0,0
1772,0,14.68,14.68,1,140.42,4,10.392000000000001,1827.0,0
1927,0,14.57,14.57,1,116.93,7,10.35,2557.0,0
2707,0,13.23,13.23,1,414.89,4,17.14,1461.0,0
0,0,18.4,18.4,1,135.22,4,13.856,1827.0,0
2986,1,8.25,8.25,4,255.91,4,43.648,1734.0,1
507,0,19.38,19.38,1,70.94,6,17.2,2557.0,0
0,0,23.4,23.4,1,220.61,3,10.392000000000001,1095.0,0
36381,0,20.44,20.44,1,356.24,6,14.0,2192.0,0
1031,0,68.88,68.88,1,91.64,6,27.6,2191.0,1
1305,0,18.62,18.62,1,44.62,6,13.2,2192.0,1
0,0,31.64,31.64,1,44.94,3,13.856,1096.0,0
1810,0,19.28,19.28,1,316.89,6,10.392000000000001,2192.0,0
323,0,22.89,22.89,1,53.16,4,13.856,1827.0,0
0,1,17.82,17.82,2,122.43,2,15.0,1096.0,1
44,0,34.23,34.23,2,6.48,4,15.1,1461.0,0
0,1,10.08,10.08,2,42.69,6,10.392000000000001,2416.0,0
0,0,23.4,23.4,1,157.72,6,10.392000000000001,2191.0,0
475,0,23.56,23.56,1,74.42,4,11.42,1461.0,0
0,0,32.19,32.19,2,78.6,3,13.856,1198.0,0
0,0,24.08,24.08,1,49.94,3,13.8,1461.0,0
4498,1,0.84,0.84,2,163.02,6,19.0,2557.0,0
1056,0,12.6,12.6,1,114.54,6,11.0,2557.0,0
0,0,24.52,24.52,1,231.61,4,13.2,1461.0,0
0,0,26.73,26.73,1,5.31,4,13.2,1827.0,0
268,0,21.64,21.64,1,42.88,6,10.392000000000001,2478.0,0
0,0,7.32,7.32,1,0.74,3,13.856,1500.0,0
93,0,17.73,17.73,1,15.95,6,19.8,2557.0,0
864,0,18.62,18.62,1,32.46,5,13.2,1827.0,0
2943,1,37.56,37.56,2,72.49,3,15.0,1095.0,0
1096,0,24.4,24.4,1,121.9,4,15.0,1461.0,0
8473,0,47.86,47.86,2,64.93,5,20.0,1968.0,0
0,0,36.24,36.24,2,102.94,3,14.49,1095.0,0
31932,0,-4.9,-4.9,2,867.34,3,23.67,1461.0,0
14357,0,27.26,27.26,1,35.3,4,11.95,1461.0,0
1020,0,28.32,28.32,1,50.85,3,17.0,1461.0,0
3219,0,43.08,43.08,1,328.14,3,19.72,1494.0,1
0,0,17.13,17.13,1,50.0,4,10.392000000000001,1827.0,0
123,0,20.29,20.29,1,18.51,4,15.001,1461.0,0
2282,0,16.14,16.14,1,50.03,4,10.392000000000001,1827.0,0
14948,0,88.84,88.84,1,491.09,3,152.4,1096.0,0
525,0,17.13,17.13,1,33.3,6,10.392000000000001,2557.0,1
3086,1,14.04,14.04,2,154.56,5,13.2,2192.0,0
1787,0,21.92,21.92,1,399.15,3,15.0,1096.0,0
0,0,6.21,6.21,1,134.62,6,19.8,2309.0,0
3258,0,28.84,28.84,1,344.08,4,60.0,1827.0,0
0,0,21.09,21.09,1,38.59,4,10.392000000000001,1827.0,1
2909,0,26.79,26.79,1,211.57,5,25.2,1827.0,0
2009,0,3.81,3.81,1,252.44,3,20.0,1461.0,0
17005,0,13.03,13.03,1,100.87,5,10.35,1827.0,0
0,0,21.52,21.52,1,10.35,4,10.35,1827.0,0
1832,1,36.64,36.64,4,256.03,4,40.0,1461.0,0
0,0,34.27,34.27,1,70.85,5,15.0,1827.0,0
0,0,12.3,12.3,1,54.57,6,10.35,2557.0,0
0,0,27.14,27.14,1,204.18,5,13.2,1826.0,1
0,0,25.92,25.92,1,43.11,4,10.35,1827.0,0
0,0,-5.79,-5.79,1,981.72,3,40.0,1461.0,0
27054,0,81.64,81.64,1,635.07,7,29.7,2794.0,0
944,0,9.88,9.88,1,180.62,5,19.74,2192.0,0
218619,0,16.53,16.53,1,668.02,5,24.0,1788.0,0
1140,0,31.8,31.8,1,186.63,3,21.2,1461.0,0
3618,0,8.96,8.96,1,36.78,4,12.0,1720.0,0
0,0,17.1,17.1,1,34.34,5,10.35,2192.0,0
9,0,20.54,20.54,1,15.3,4,10.392000000000001,1827.0,0
780,0,15.8,15.8,1,120.33,4,16.5,1827.0,0
356,0,34.68,34.68,1,42.77,3,13.856,1095.0,0
0,0,25.7,25.7,1,544.78,3,13.856,1096.0,0
3811,0,58.56,58.56,1,632.95,3,155.88,1461.0,0
3517,0,1.04,1.04,1,208.85,3,23.01,1461.0,0
2352,0,6.45,6.45,1,239.34,3,13.856,1461.0,0
12444,1,-6.6,-6.6,2,128.28,4,40.0,1694.0,0
56528,0,-4.41,-4.41,1,2019.46,3,70.0,1096.0,0
3096,0,26.73,26.73,1,26.91,6,13.2,2557.0,0
676,0,-5.2,-5.2,1,435.72,7,20.0,2909.0,0
0,0,12.36,12.36,1,85.02,6,10.392000000000001,2557.0,0
0,1,9.2,9.2,2,464.15,4,13.856,1827.0,0
0,0,19.56,19.56,1,137.54,3,13.856,1461.0,0
0,0,27.32,27.32,1,33.08,4,13.2,1461.0,0
4384,0,31.32,31.32,1,61.33,6,12.5,2226.0,0
0,0,32.88,32.88,1,123.96,6,13.15,2557.0,1
664,0,35.38,35.38,1,63.54,4,17.320999999999998,1461.0,0
2494,1,30.63,30.63,3,42.56,6,13.856,2467.0,0
579,0,30.22,30.22,1,52.31,6,13.2,2192.0,0
313018,1,17.28,17.28,2,1013.72,3,17.320999999999998,1095.0,0
284,0,29.5,29.5,1,37.14,5,13.856,2192.0,1
8456,0,29.64,29.64,1,732.85,3,13.16,1095.0,0
6809,0,2.64,2.64,1,645.18,11,40.59,4383.0,0
990,0,20.64,20.64,1,124.2,5,19.8,2192.0,0
0,0,25.18,25.18,1,93.01,6,11.0,2192.0,0
10311,0,24.42,24.42,1,92.76,3,13.2,1096.0,1
10911,0,29.76,29.76,1,199.7,6,47.62,2557.0,0
447,0,23.91,23.91,1,74.82,3,14.49,1460.0,0
2906,0,20.49,20.49,1,73.57,5,17.25,2192.0,0
0,0,12.3,12.3,1,25.37,6,10.35,2557.0,0
0,0,18.12,18.12,1,65.37,6,10.392000000000001,2557.0,0
0,0,2.8,2.8,1,323.56,5,10.39,2192.0,0
2268,0,29.76,29.76,1,153.9,6,13.2,2557.0,0
0,0,23.65,23.65,1,97.68,6,10.35,2192.0,0
9798,1,35.59,35.59,2,540.91,4,39.83,1461.0,1
16614,0,17.13,17.13,1,228.66,6,10.35,2192.0,0
771203,0,16.66,16.66,1,647.52,5,13.2,1827.0,0
2923,1,-0.12,-0.12,2,200.71,5,30.0,1826.0,0
0,0,13.1,13.1,1,159.82,4,10.39,1461.0,0
194,0,33.12,33.12,1,20.93,6,13.2,2191.0,0
253,0,32.88,32.88,1,48.19,6,13.15,2563.0,0
87185,0,13.29,13.29,1,866.05,6,19.35,2192.0,0
0,1,43.76,43.76,3,197.79,3,15.935,1207.0,0
0,1,23.04,23.04,2,69.99,5,13.2,2192.0,0
0,0,18.62,18.62,1,18.94,6,13.2,2192.0,0
2894,0,23.76,23.76,1,61.27,6,10.392000000000001,2192.0,0
5501,0,29.76,29.76,1,184.06,3,13.2,1095.0,0
0,0,29.76,29.76,1,146.7,9,13.2,3626.0,0
65852,0,0.0,0.0,1,35.7,4,26.32,1397.0,0
552,1,24.4,24.4,4,47.02,6,15.0,2192.0,0
0,0,22.89,22.89,1,56.76,3,13.856,1461.0,1
0,1,3.7,3.7,2,94.07,6,13.856,2557.0,0
120753,0,42.48,42.48,1,13.62,5,17.0,1825.0,0
0,0,27.44,27.44,1,25.93,6,13.2,2557.0,0
0,0,24.06,24.06,1,94.17,4,10.392000000000001,1634.0,1
0,0,-0.89,-0.89,1,185.03,6,38.5,2191.0,1
15029,0,28.17,28.17,1,628.2,4,31.5,1522.0,1
1086,0,13.78,13.78,1,161.6,3,20.0,1460.0,0
0,0,16.92,16.92,1,42.27,3,10.392000000000001,1096.0,0
1957,1,15.72,15.72,2,82.24,6,13.2,2557.0,0
0,0,21.52,21.52,1,43.66,4,13.2,1461.0,0
562,0,27.28,27.28,1,34.02,4,13.856,1827.0,0
0,0,19.2,19.2,1,83.06,7,10.392000000000001,2557.0,0
20721,0,24.52,24.52,1,218.06,6,13.2,2138.0,0
495,0,21.48,21.48,1,77.69,4,10.392000000000001,1470.0,0
507,1,22.96,22.96,4,45.06,6,11.1,2192.0,0
558120,1,10.02,10.02,2,453.67,5,16.0,1979.0,0
0,0,18.62,18.62,1,55.68,7,13.2,2557.0,0
3815,0,4.86,4.86,1,89.19,6,10.392000000000001,2557.0,0
0,0,18.12,18.12,1,62.96,6,10.392000000000001,2557.0,0
3072,0,39.14,39.14,1,77.6,6,17.25,2192.0,0
0,0,14.64,14.64,1,69.03,5,10.392000000000001,1827.0,0
210443,1,0.12,0.12,2,430.82,5,15.0,2092.0,0
1309,1,42.12,42.12,2,86.17,4,16.88,1827.0,0
0,0,36.72,36.72,1,130.38,4,11.3,1472.0,1
0,0,22.89,22.89,1,73.68,5,13.85,2192.0,0
2154,0,24.0,24.0,1,113.38,4,14.49,1461.0,0
4705,0,-16.71,-16.71,1,785.72,5,90.0,1997.0,0
0,0,6.45,6.45,1,70.79,3,13.856,1478.0,0
210443,1,8.4,8.4,2,917.16,5,50.0,2198.0,0
11326,0,34.01,34.01,1,81.26,5,15.001,1848.0,0
0,0,20.54,20.54,1,26.88,3,10.392000000000001,1603.0,0
10652,0,-19.26,-19.26,1,649.18,8,150.0,2921.0,0
0,0,53.07,53.07,1,566.27,3,50.0,1096.0,0
395,1,10.66,10.66,3,72.17,7,11.0,2721.0,0
7170,0,11.42,11.42,1,161.64,6,13.2,2557.0,0
0,0,22.12,22.12,1,78.35,9,13.2,3656.0,0
0,0,16.84,16.84,1,33.8,6,10.35,2192.0,0
0,0,19.08,19.08,1,221.65,3,11.5,1096.0,0
0,1,21.09,21.09,2,10.62,4,10.392000000000001,1827.0,0
10654,0,21.52,21.52,1,21.44,7,13.2,2557.0,0
0,0,12.82,12.82,1,10.25,10,13.2,3976.0,0
12165,1,30.55,30.55,2,703.41,5,63.8,1827.0,0
15763,0,0.24,0.24,1,1162.6,7,155.0,2860.0,1
583,1,21.52,21.52,2,59.4,3,13.2,1096.0,1
289158,1,15.24,15.24,2,332.67,6,19.8,2192.0,0
0,0,0.12,-307.8,1,336.88,3,13.856,1094.0,0
421,0,24.42,24.42,1,14.76,4,13.2,1479.0,0
0,0,33.12,33.12,1,1.33,6,13.2,2054.0,1
7494,0,25.92,25.92,1,487.74,3,17.320999999999998,1096.0,1
0,0,19.18,19.18,1,162.31,7,10.35,2557.0,0
2906,0,-1.32,-1.32,1,222.53,3,13.8,1461.0,0
1276,0,24.2,24.2,1,58.22,6,13.856,2557.0,0
1411,0,21.52,21.52,1,62.6,6,13.2,2192.0,0
60817,0,19.92,19.92,1,393.85,6,16.5,2192.0,0
1203,0,30.9,30.9,1,48.56,6,19.8,2557.0,0
714,0,16.92,16.92,1,30.82,4,10.392000000000001,1461.0,0
11665,0,-4.92,-4.92,1,872.96,12,29.7,4749.0,0
884,0,33.28,33.28,1,112.67,4,25.0,1827.0,0
469210,1,24.52,24.52,2,738.51,3,13.2,1096.0,0
0,0,27.99,27.99,1,16.57,6,13.8,2557.0,0
3156,0,0.88,0.88,1,234.51,6,20.785,2557.0,0
3599,1,6.15,6.15,2,308.62,3,13.15,1461.0,0
0,0,14.26,14.26,1,129.37,9,11.4,3627.0,0
667,1,13.26,13.26,2,55.42,3,10.392000000000001,1461.0,0
3869,0,15.96,15.96,1,140.32,4,15.0,1483.0,1
16453,0,31.21,31.21,1,562.34,6,23.1,2192.0,0
45012,0,14.64,14.64,1,110.24,7,10.392000000000001,2557.0,0
453,0,37.56,37.56,1,101.93,4,15.0,1827.0,0
1188,0,34.56,34.56,1,165.91,3,17.320999999999998,1461.0,0
0,0,0.12,0.12,1,217.71,3,13.856,1461.0,0
16300,0,-19.92,-19.92,1,906.83,3,195.0,1096.0,0
3,0,26.04,26.04,1,1.31,6,10.392000000000001,2191.0,1
4776,0,31.2,31.2,1,169.22,6,13.856,2557.0,0
0,0,14.68,14.68,1,133.59,4,10.392000000000001,1827.0,0
48708,0,-0.55,-0.55,1,36.87,4,10.39,1473.0,0
0,0,20.54,20.54,1,22.08,6,10.392000000000001,2557.0,0
0,0,16.92,16.92,1,67.53,5,10.392000000000001,1827.0,0
0,0,16.44,16.44,1,25.76,4,13.856,1827.0,0
396,0,25.84,25.84,1,73.75,4,12.5,1461.0,0
68727,1,-0.12,-0.12,2,487.51,4,80.0,1954.0,0
0,0,0.12,0.12,1,0.0,7,35.0,2790.0,0
4132,0,24.52,24.52,1,-259.02,3,13.2,1096.0,1
469210,1,16.92,16.92,2,152.66,4,13.2,1827.0,0
0,0,13.03,13.03,1,99.02,7,10.35,2557.0,0
0,0,34.68,34.68,1,55.91,3,13.856,1095.0,1
143,1,90.93,-185.45,3,327.62,6,10.392000000000001,2557.0,0
4656,0,11.04,11.04,1,153.41,3,10.392000000000001,1461.0,1
303,1,7.68,7.68,4,164.61,5,11.5,2192.0,0
